experiment,subtask,model,provider,api_model,length,position,density,interference_type,similarity,distance,hops,hop_distance,chain_type,implementation,n_samples,n_success,accuracy,f1,rouge_l,mean_latency,p50_latency,p95_latency,error_rate,effective_context_length,effective_context_length_abs80,middle_drop,relative_middle_drop,density_accuracy_slope,density_accuracy_pearson,critical_density_threshold,top_error_type
ruler,qa_squad,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32768,,,,,,,,,ruler_fallback,54,0,0.0,,,0.0,0.0,0.0,1.0,4096,,,,,,,request_error
ruler,qa_squad,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,4096,,,,,,,,,ruler_fallback,59,4,0.06779661016949153,1.0,,0.11726377288400495,0.0,0.8803547100163996,0.9322033898305084,4096,,,,,,,request_error
ruler,qa_squad,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16384,,,,,,,,,ruler_fallback,66,7,0.10606060606060606,1.0,,0.46570361514970887,0.0,3.9774504249799065,0.8939393939393939,16384,,,,,,,request_error
ruler,qa_squad,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32768,,,,,,,,,ruler_fallback,58,1,0.017241379310344827,1.0,,0.040314918966032565,0.0,0.0,0.9827586206896551,16384,,,,,,,request_error
ruler,qa_squad,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,4096,,,,,,,,,ruler_fallback,59,2,0.03389830508474576,1.0,,0.025997698303091073,0.0,0.0,0.9661016949152542,16384,,,,,,,request_error
ruler,qa_squad,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16384,,,,,,,,,ruler_fallback,55,2,0.03636363636363636,1.0,,0.1754840254571966,0.0,0.0,0.9636363636363636,32768,,,,,,,request_error
ruler,qa_squad,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32768,,,,,,,,,ruler_fallback,62,9,0.12903225806451613,1.0,,1.73376153871387,0.0,12.863418384909165,0.8548387096774194,32768,,,,,,,request_error
ruler,qa_squad,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,4096,,,,,,,,,ruler_fallback,57,4,0.07017543859649122,1.0,,0.32962450000310417,0.0,2.0543606400489853,0.9298245614035088,32768,,,,,,,request_error
ruler,qa_squad,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,16384,,,,,,,,,ruler_fallback,57,3,0.05263157894736842,1.0,,0.1701016561373284,0.0,0.31143020000309196,0.9473684210526315,4096,,,,,,,request_error
ruler,qa_squad,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,,,,,,,,,ruler_fallback,58,4,0.06896551724137931,1.0,,0.38378514483137505,0.0,3.00243895505555,0.9310344827586207,4096,,,,,,,request_error
ruler,qa_squad,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4096,,,,,,,,,ruler_fallback,62,8,0.12903225806451613,1.0,,0.22385870483929232,0.0,1.1806766200228604,0.8709677419354839,4096,,,,,,,request_error
ruler,qa_squad,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16384,,,,,,,,,ruler_fallback,103,3,0.02912621359223301,1.0,,0.17977809611463794,0.0,0.0,0.970873786407767,32768,,,,,,,
ruler,qa_squad,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,,,,,,,,,ruler_fallback,107,16,0.14953271028037382,1.0,,3.9946426663560812,0.0,4.303562909993343,0.8504672897196262,32768,,,,,,,
ruler,qa_squad,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4096,,,,,,,,,ruler_fallback,119,17,0.14285714285714285,1.0,,0.5324468697546473,0.0,1.6909260700223958,0.8571428571428571,32768,,,,,,,request_error
ruler,qa_squad,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,61,3,0.04918032786885246,1.0,,0.18191565246107516,0.0,0.0,0.9508196721311475,32768,,,,,,,request_error
ruler,qa_squad,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,60,5,0.08333333333333333,1.0,,0.7846789199975319,0.0,7.439857685018794,0.9166666666666666,32768,,,,,,,request_error
ruler,qa_squad,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,60,2,0.03333333333333333,1.0,,0.033482933331591386,0.0,0.0,0.9666666666666667,32768,,,,,,,request_error
ruler,qa_squad,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,61,2,0.03278688524590164,1.0,,0.23189153770732954,0.0,0.0,0.9672131147540983,32768,,,,,,,request_error
ruler,qa_squad,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,59,2,0.03389830508474576,1.0,,0.3168075762736469,0.0,0.0,0.9661016949152542,32768,,,,,,,request_error
ruler,qa_squad,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,64,2,0.03125,1.0,,0.5595986234402517,0.0,0.0,0.96875,32768,,,,,,,request_error
ruler,qa_squad,qwen3_8b,siliconflow,Qwen/Qwen3-8B,16384,,,,,,,,,ruler_fallback,104,28,0.2692307692307692,1.0,,0.6274864932683368,0.0,3.4269557498744674,0.7307692307692307,4096,,,,,,,request_error
ruler,qa_squad,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,,,,,,,,,ruler_fallback,105,16,0.1523809523809524,1.0,,0.7580593247609656,0.0,5.532891619950533,0.8476190476190476,4096,,,,,,,request_error
ruler,qa_squad,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,,,,,,,,,ruler_fallback,100,50,0.5,1.0,,1.277119077006355,0.2683315499452874,4.859708474914078,0.5,4096,,,,,,,
ruler,qa_squad,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,16384,,,,,,,,,ruler_fallback,56,1,0.017857142857142856,1.0,,0.11506407499629338,0.0,0.0,0.9821428571428571,4096,,,,,,,request_error
ruler,qa_squad,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,,,,,,,,,ruler_fallback,59,2,0.03389830508474576,1.0,,0.3413288779635677,0.0,0.0,0.9661016949152542,4096,,,,,,,request_error
ruler,qa_squad,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,,,,,,,,,ruler_fallback,57,3,0.05263157894736842,1.0,,0.41270193333018634,0.0,1.3330051199998896,0.9473684210526315,4096,,,,,,,request_error
ruler,variable_tracking,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,16384,,,,,,,,,ruler_fallback,59,1,0.0,,,0.024607869492591184,0.0,0.0,0.9830508474576272,4096,,,,,,,request_error
ruler,variable_tracking,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32768,,,,,,,,,ruler_fallback,60,2,0.0,,,0.36346036666460957,0.0,0.0,0.9666666666666667,4096,,,,,,,request_error
ruler,variable_tracking,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,4096,,,,,,,,,ruler_fallback,64,3,0.017263986013986012,0.36829836829836826,,0.22389010156257427,0.0,0.0,0.953125,4096,,,,,,,request_error
ruler,variable_tracking,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,16384,,,,,,,,,ruler_fallback,58,4,0.042440318302387266,0.6153846153846153,,0.3233697275904104,0.0,2.084670125006232,0.9310344827586207,16384,,,,,,,request_error
ruler,variable_tracking,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32768,,,,,,,,,ruler_fallback,58,2,0.021220159151193633,0.6153846153846153,,0.38144559655258237,0.0,0.0,0.9655172413793104,16384,,,,,,,request_error
ruler,variable_tracking,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,4096,,,,,,,,,ruler_fallback,65,5,0.04733727810650887,0.6153846153846153,,0.3173335169227077,0.0,0.7472759198863059,0.9230769230769231,16384,,,,,,,request_error
ruler,variable_tracking,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,16384,,,,,,,,,ruler_fallback,100,50,0.30769230769230765,0.6153846153846153,,9.31436669601593,1.8123087999410927,60.10496391995111,0.5,32768,,,,,,,
ruler,variable_tracking,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32768,,,,,,,,,ruler_fallback,100,43,0.2646153846153846,0.6153846153846153,,12.43659089599969,0.0,63.82208662482444,0.57,32768,,,,,,,
ruler,variable_tracking,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,4096,,,,,,,,,ruler_fallback,100,50,0.30769230769230765,0.6153846153846153,,7.203786773995962,0.6952465500216931,53.85348245989299,0.5,32768,,,,,,,
ruler,variable_tracking,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,16384,,,,,,,,,ruler_fallback,58,7,0.0742705570291777,0.6153846153846153,,0.3930844275907067,0.0,2.5756025500129907,0.8793103448275862,32768,,,,,,,request_error
ruler,variable_tracking,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,,,,,,,,,ruler_fallback,60,6,0.06153846153846153,0.6153846153846153,,0.6324287350017888,0.0,6.473065740067976,0.9,32768,,,,,,,request_error
ruler,variable_tracking,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4096,,,,,,,,,ruler_fallback,58,4,0.042440318302387266,0.6153846153846153,,1.1111699569014961,0.0,1.0851675650686945,0.9310344827586207,32768,,,,,,,request_error
ruler,variable_tracking,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16384,,,,,,,,,ruler_fallback,112,11,0.06043956043956043,0.6153846153846153,,0.45155178571751875,0.0,3.243498385022395,0.9017857142857143,32768,,,,,,,request_error
ruler,variable_tracking,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,,,,,,,,,ruler_fallback,112,11,0.06043956043956043,0.6153846153846153,,0.5075269392878649,0.0,4.61235130499117,0.9017857142857143,32768,,,,,,,request_error
ruler,variable_tracking,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4096,,,,,,,,,ruler_fallback,110,10,0.05594405594405594,0.6153846153846153,,2.390371681817553,0.0,1.639211035042533,0.9090909090909091,32768,,,,,,,
ruler,variable_tracking,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,59,2,0.02086049543676662,0.6153846153846153,,0.16520511016833705,0.0,0.0,0.9661016949152542,4096,,,,,,,request_error
ruler,variable_tracking,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,62,2,0.01985111662531017,0.6153846153846153,,0.23504590483817964,0.0,0.0,0.967741935483871,4096,,,,,,,request_error
ruler,variable_tracking,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,58,3,0.031830238726790444,0.6153846153846153,,0.1658665586206741,0.0,0.17281747501110495,0.9482758620689655,4096,,,,,,,request_error
ruler,variable_tracking,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,ruler_fallback,65,4,0.037869822485207094,0.6153846153846153,,0.742028932309208,0.0,4.762468400038762,0.9384615384615385,32768,,,,,,,request_error
ruler,variable_tracking,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,ruler_fallback,67,6,0.05510907003444316,0.6153846153846153,,0.7759283522401116,0.0,6.356183470063847,0.9104477611940298,32768,,,,,,,request_error
ruler,variable_tracking,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,,,,,,,,,ruler_fallback,56,1,0.010989010989010988,0.6153846153846153,,0.18218894642944047,0.0,0.0,0.9821428571428571,32768,,,,,,,request_error
ruler,variable_tracking,qwen3_8b,siliconflow,Qwen/Qwen3-8B,16384,,,,,,,,,ruler_fallback,104,30,0.17751479289940827,0.6153846153846153,,1.1538570519299425,0.0,5.126982230087741,0.7115384615384616,4096,,,,,,,request_error
ruler,variable_tracking,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,,,,,,,,,ruler_fallback,107,19,0.10927390366642702,0.6153846153846153,,0.8932966514072755,0.0,5.523210839973765,0.822429906542056,4096,,,,,,,request_error
ruler,variable_tracking,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,,,,,,,,,ruler_fallback,100,50,0.30769230769230765,0.6153846153846153,,1.5272128750034608,0.2564985500648618,7.8323109349934334,0.5,4096,,,,,,,
ruler,variable_tracking,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,16384,,,,,,,,,ruler_fallback,63,5,0.04884004884004883,0.6153846153846153,,2.191049414284025,0.0,12.568754030042328,0.9206349206349206,32768,,,,,,,request_error
ruler,variable_tracking,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,,,,,,,,,ruler_fallback,60,2,0.02051282051282051,0.6153846153846153,,0.713004690001253,0.0,0.0,0.9666666666666667,32768,,,,,,,request_error
ruler,variable_tracking,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,,,,,,,,,ruler_fallback,58,2,0.021220159151193633,0.6153846153846153,,0.3833242206922572,0.0,0.0,0.9655172413793104,32768,,,,,,,request_error
