experiment,subtask,model,provider,api_model,length,position,density,interference_type,similarity,distance,hops,hop_distance,chain_type,implementation,n_samples,n_success,accuracy,f1,rouge_l,mean_latency,p50_latency,p95_latency,error_rate,effective_context_length,effective_context_length_abs80,middle_drop,relative_middle_drop,density_accuracy_slope,density_accuracy_pearson,critical_density_threshold,top_error_type
niah,sequential,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,,,,,,,,,,10,10,1.0,,,4.007608210016042,3.178357149939984,6.717380540131127,0.0,,,,,,,,
niah,sequential,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,16384,,,,,,,,,,5,5,1.0,,,5.751135259959847,4.445627899840474,10.726231099851429,0.0,,,,,,,,
niah,sequential,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,,,,,,,,,,5,5,1.0,,,5.385148900002241,5.031941399909556,6.529126780061051,0.0,,,,,,,,
niah,sequential,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,,4,2,0.5,,,1.8983385500032455,1.447118500014767,4.428385169990361,0.5,,,,,,,,request_error
niah,sequential,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,,7,4,0.5714285714285714,,,11.058924985716917,4.922000300139189,43.32722388000694,0.42857142857142855,,,,,,,,request_error
niah,sequential,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,16384,,,,,,,,,,7,3,0.42857142857142855,,,6.95468077140062,0.0,21.799416049895807,0.5714285714285714,,,,,,,,request_error
niah,sequential,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,,,,,,,,,,6,4,0.6666666666666666,,,21.881021966653254,19.585163499927148,57.50012579996837,0.3333333333333333,,,,,,,,request_error
niah,sequential,qwen3_8b,siliconflow,Qwen/Qwen3-8B,16384,,,,,,,,,,3,2,0.6666666666666666,,,2.943535133342569,4.283807799918577,4.520498620090075,0.3333333333333333,,,,,,,,request_error
niah,sequential,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,,,,,,,,,,8,7,0.875,,,6.061977949982975,5.708847800036892,10.972219459922055,0.125,,,,,,,,request_error
niah,sequential,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,16384,,,,,,,,,,8,2,0.125,,,1.1245602874842007,0.0,4.498466404958163,0.75,,,,,,,,request_error
niah,sequential,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,,,,,,,,,,10,6,0.6,,,9.898710500029846,7.530917400028557,26.165221415145798,0.4,,,,,,,,request_error
niah,single,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32768,10,,,,,,,,,3,1,0.0,,,3.4438523666467518,0.0,9.298401389946228,0.6666666666666666,,,,,,,,request_error
niah,single,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32768,50,,,,,,,,,5,5,0.0,,,10.135726059926673,9.952210899908096,11.78029644000344,0.0,,,,,,,,
niah,single,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,32768,90,,,,,,,,,9,6,0.0,,,5.914064888894144,6.738613699795678,13.403748140064998,0.3333333333333333,,,,,,,,request_error
niah,single,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,4096,10,,,,,,,,,7,4,0.5714285714285714,,,3.673815371468663,1.4643319000024348,15.284983830084096,0.42857142857142855,,,,,,,,request_error
niah,single,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,4096,50,,,,,,,,,8,6,0.625,,,3.738585162500385,1.3764096500817686,14.661045709950855,0.25,,,,,,,,request_error
niah,single,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,4096,90,,,,,,,,,10,6,0.6,,,0.7939066399820149,1.0263703999808058,1.7377768300124443,0.4,,,,,,,,request_error
niah,single,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,65536,10,,,,,,,,,4,3,0.0,,,12.377230925078038,16.063816200126894,17.365525325061753,0.25,,,,,,,,request_error
niah,single,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,65536,50,,,,,,,,,7,4,0.0,,,7.238698371386688,11.267414999892935,14.394269729824737,0.42857142857142855,,,,,,,,request_error
niah,single,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,65536,90,,,,,,,,,8,5,0.0,,,6.74830683748587,8.28806494991295,13.944098144967576,0.375,,,,,,,,request_error
niah,single,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32768,10,,,,,,,,,3,0,0.0,,,0.0,0.0,0.0,1.0,,,,,,,,request_error
niah,single,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32768,50,,,,,,,,,5,5,1.0,,,30.175484540034084,7.825282499892637,94.20992964012547,0.0,,,,,,,,
niah,single,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,32768,90,,,,,,,,,6,5,0.8333333333333334,,,22.250827699977282,8.150995999923907,78.93019990000175,0.16666666666666666,,,,,,,,request_error
niah,single,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,4096,10,,,,,,,,,2,0,0.0,,,0.0,0.0,0.0,1.0,,,,,,,,request_error
niah,single,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,4096,50,,,,,,,,,7,3,0.42857142857142855,,,3.0628511428367347,0.0,9.020322979963385,0.5714285714285714,,,,,,,,request_error
niah,single,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,4096,90,,,,,,,,,11,8,0.7272727272727273,,,18.486203727206554,4.831305999774486,87.1119718500413,0.2727272727272727,,,,,,,,request_error
niah,single,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32768,10,,,,,,,,,6,6,1.0,,,12.294061416682476,8.801166699966416,25.234724100097083,0.0,,,,,,,,
niah,single,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32768,50,,,,,,,,,9,9,1.0,,,15.27602619993397,13.817217099945992,24.30574697991833,0.0,,,,,,,,
niah,single,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,32768,90,,,,,,,,,5,5,1.0,,,11.286164060002193,9.21471090009436,16.974389059934765,0.0,,,,,,,,
niah,single,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,4096,10,,,,,,,,,5,5,1.0,,,4.809057320002466,3.8937252999749035,8.794905860070138,0.0,,,,,,,,
niah,single,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,4096,50,,,,,,,,,8,8,1.0,,,5.20603192501585,4.6363932500826195,8.412944164965301,0.0,,,,,,,,
niah,single,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,4096,90,,,,,,,,,6,6,1.0,,,4.157086349946137,3.931454599951394,6.393840474949684,0.0,,,,,,,,
niah,single,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,10,,,,,,,,,8,8,1.0,,,12.953301149973413,4.929459949955344,43.75744380992838,0.0,,,,,,,,
niah,single,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,50,,,,,,,,,3,3,1.0,,,20.492446733250592,3.809853399870917,49.07602038995828,0.0,,,,,,,,
niah,single,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,32768,90,,,,,,,,,6,5,0.8333333333333334,,,2.647269899956882,3.148986449930817,3.5262540748808533,0.16666666666666666,,,,,,,,request_error
niah,single,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4096,10,,,,,,,,,6,6,1.0,,,4.897980333383505,1.4349619500571862,16.804325250093825,0.0,,,,,,,,
niah,single,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4096,50,,,,,,,,,6,5,0.8333333333333334,,,9.7639869999839,1.625899750040844,39.5680920748855,0.16666666666666666,,,,,,,,request_error
niah,single,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,4096,90,,,,,,,,,10,9,0.9,,,2.1951967200264333,1.5062427000375465,6.240038485068367,0.1,,,,,,,,request_error
niah,single,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,65536,10,,,,,,,,,6,6,1.0,,,17.886360266633954,6.320911249960773,49.28153439989546,0.0,,,,,,,,
niah,single,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,65536,50,,,,,,,,,6,6,1.0,,,27.060964383378934,6.418797199963592,70.37029140006052,0.0,,,,,,,,
niah,single,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,65536,90,,,,,,,,,5,5,1.0,,,16.361105019971728,5.744146900018677,48.17690509981475,0.0,,,,,,,,
niah,single,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,10,,,,,,,,,12,12,1.0,,,14.350659475040933,8.76262315013446,41.96295420497187,0.0,,,,,,,,
niah,single,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,50,,,,,,,,,9,9,1.0,,,17.52431305554799,7.758514699991792,52.15814964002929,0.0,,,,,,,,
niah,single,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,32768,90,,,,,,,,,3,3,0.6666666666666666,,,5.84992350001509,6.019092099973932,7.355105290026404,0.0,,,,,,,,
niah,single,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4096,10,,,,,,,,,4,4,1.0,,,2.517480675014667,2.543949650018476,3.088214965048246,0.0,,,,,,,,
niah,single,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4096,50,,,,,,,,,4,4,1.0,,,2.641319749993272,2.165437449933961,4.226912390103099,0.0,,,,,,,,
niah,single,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,4096,90,,,,,,,,,10,10,1.0,,,2.5289680699352175,2.3757868498796597,3.794893209973817,0.0,,,,,,,,
niah,single,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,65536,10,,,,,,,,,3,3,1.0,,,11.62312043341808,11.594160300213844,12.246068010083398,0.0,,,,,,,,
niah,single,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,65536,50,,,,,,,,,9,9,1.0,,,12.858657466687468,13.108919800026342,15.58134801997803,0.0,,,,,,,,
niah,single,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,65536,90,,,,,,,,,6,6,1.0,,,14.034413749972979,10.801092799985781,27.211919550027233,0.0,,,,,,,,
niah,single,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,10,,,,,,,,,7,2,0.2857142857142857,,,1.5158726999735725,0.0,5.427909269952215,0.7142857142857143,,,,,,,,request_error
niah,single,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,50,,,,,,,,,4,3,0.75,,,4.621228425006848,5.51360335003119,7.169535789964721,0.25,,,,,,,,request_error
niah,single,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,32768,90,,,,,,,,,6,4,0.6666666666666666,,,18.864106649998575,5.281724749947898,73.67222780006705,0.3333333333333333,,,,,,,,request_error
niah,single,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,10,,,,,,,,,7,5,0.7142857142857143,,,1.810534700019551,1.8248766001779586,3.538475749944337,0.2857142857142857,,,,,,,,request_error
niah,single,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,50,,,,,,,,,9,7,0.7777777777777778,,,1.7169859444515572,1.6166648000944406,3.941532160015776,0.2222222222222222,,,,,,,,request_error
niah,single,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,4096,90,,,,,,,,,6,6,1.0,,,10.263835233286954,1.792563199880533,40.64040954998927,0.0,,,,,,,,
niah,single,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,10,,,,,,,,,5,2,0.4,,,5.204677759995684,0.0,17.516201299941166,0.6,,,,,,,,request_error
niah,single,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,50,,,,,,,,,7,3,0.42857142857142855,,,2.329733271417873,0.0,6.2133107099682094,0.5714285714285714,,,,,,,,request_error
niah,single,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,32768,90,,,,,,,,,8,5,0.625,,,9.532663999998476,6.849476750008762,30.977907515037817,0.375,,,,,,,,request_error
niah,single,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,10,,,,,,,,,8,4,0.5,,,22.80794108749251,2.3147456500446424,83.03005223493093,0.5,,,,,,,,request_error
niah,single,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,50,,,,,,,,,8,4,0.5,,,6.239861437497893,2.939287699991837,20.981391580041972,0.5,,,,,,,,request_error
niah,single,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,4096,90,,,,,,,,,8,4,0.5,,,3.2462746250093915,2.874684499925934,7.104656065104065,0.5,,,,,,,,request_error
niah,single,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,10,,,,,,,,,5,5,1.0,,,4.8464569200295955,4.955901900073513,5.304370180005208,0.0,,,,,,,,
niah,single,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,50,,,,,,,,,8,6,0.75,,,9.58893082497525,5.05434889998287,34.202456990047374,0.25,,,,,,,,request_error
niah,single,qwen3_8b,siliconflow,Qwen/Qwen3-8B,32768,90,,,,,,,,,8,8,1.0,,,5.6050976375699975,5.558449400123209,8.015984010102693,0.0,,,,,,,,
niah,single,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,10,,,,,,,,,6,6,1.0,,,3.0844594832742587,2.92724420002196,3.7472988499794155,0.0,,,,,,,,
niah,single,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,50,,,,,,,,,7,7,1.0,,,2.9210116285498122,2.9080612999387085,3.235178619856015,0.0,,,,,,,,
niah,single,qwen3_8b,siliconflow,Qwen/Qwen3-8B,4096,90,,,,,,,,,7,5,0.7142857142857143,,,2.3402748285526678,3.110692899907008,3.825415979931131,0.2857142857142857,,,,,,,,request_error
niah,single,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,10,,,,,,,,,4,1,0.25,,,7.552694774989504,0.0,25.679162234964316,0.75,,,,,,,,request_error
niah,single,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,50,,,,,,,,,3,2,0.6666666666666666,,,5.5739097999564065,5.839206599863246,10.378191179991699,0.3333333333333333,,,,,,,,request_error
niah,single,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,32768,90,,,,,,,,,9,4,0.4444444444444444,,,2.9622136999904694,0.0,7.649064239952713,0.5555555555555556,,,,,,,,request_error
niah,single,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,10,,,,,,,,,3,1,0.3333333333333333,,,3.265753300006812,0.0,8.81753391001839,0.6666666666666666,,,,,,,,request_error
niah,single,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,50,,,,,,,,,7,3,0.42857142857142855,,,2.308300242859072,0.0,5.876280179992318,0.5714285714285714,,,,,,,,request_error
niah,single,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,4096,90,,,,,,,,,6,2,0.3333333333333333,,,1.7382151999821265,0.0,5.235965549945831,0.6666666666666666,,,,,,,,request_error
